__time,/joint_states/fanuc_m20ia_35m_joint1/position,/joint_states/fanuc_m20ia_35m_joint1/velocity,/joint_states/fanuc_m20ia_35m_joint2/position,/joint_states/fanuc_m20ia_35m_joint2/velocity,/joint_states/fanuc_m20ia_35m_joint3/position,/joint_states/fanuc_m20ia_35m_joint3/velocity,/joint_states/fanuc_m20ia_35m_joint4/position,/joint_states/fanuc_m20ia_35m_joint4/velocity,/joint_states/fanuc_m20ia_35m_joint5/position,/joint_states/fanuc_m20ia_35m_joint5/velocity,/joint_states/fanuc_m20ia_35m_joint6/position,/joint_states/fanuc_m20ia_35m_joint6/velocity,/joint_states/header/stamp,/joint_states/joint_world_to_slider/position,/joint_states/joint_world_to_slider/velocity
1707347314.879777,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.069000000,-0.000038029,0.000000000
1707347314.881081,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.070000000,-0.000038029,0.000000000
1707347314.882337,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.071000000,-0.000038029,0.000000000
1707347314.883474,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.072000000,-0.000038029,0.000000000
1707347314.884618,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.073000000,-0.000038029,0.000000000
1707347314.885184,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.074000000,-0.000038029,0.000000000
1707347314.885781,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.075000000,-0.000038029,0.000000000
1707347314.886963,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.076000000,-0.000038029,0.000000000
1707347314.888102,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.077000000,-0.000038029,0.000000000
1707347314.888723,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.078000000,-0.000038029,0.000000000
1707347314.889854,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.079000000,-0.000038029,0.000000000
1707347314.891083,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.080000000,-0.000038029,0.000000000
1707347314.891695,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.081000000,-0.000038029,0.000000000
1707347314.892879,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.082000000,-0.000038029,0.000000000
1707347314.894097,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.083000000,-0.000038029,0.000000000
1707347314.895258,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.084000000,-0.000038029,0.000000000
1707347314.895830,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.085000000,-0.000038029,0.000000000
1707347314.896991,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.086000000,-0.000038029,0.000000000
1707347314.898156,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.087000000,-0.000038029,0.000000000
1707347314.898760,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.088000000,-0.000038029,0.000000000
1707347314.899968,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.089000000,-0.000038029,0.000000000
1707347314.901134,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.090000000,-0.000038029,0.000000000
1707347314.902303,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.091000000,-0.000038029,0.000000000
1707347314.902875,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.092000000,-0.000038029,0.000000000
1707347314.904077,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.093000000,-0.000038029,0.000000000
1707347314.905351,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.094000000,-0.000038029,0.000000000
1707347314.905841,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.095000000,-0.000038029,0.000000000
1707347314.906978,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.096000000,-0.000038029,0.000000000
1707347314.908132,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.097000000,-0.000038029,0.000000000
1707347314.908726,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.098000000,-0.000038029,0.000000000
1707347314.909866,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.099000000,-0.000038029,0.000000000
1707347314.911049,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.100000000,-0.000038029,0.000000000
1707347314.912432,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.101000000,-0.000038029,0.000000000
1707347314.913550,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.102000000,-0.000038029,0.000000000
1707347314.914727,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.103000000,-0.000038029,0.000000000
1707347314.915671,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.104000000,-0.000038029,0.000000000
1707347314.916907,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.105000000,-0.000038029,0.000000000
1707347314.917452,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.106000000,-0.000038029,0.000000000
1707347314.918725,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.107000000,-0.000038029,0.000000000
1707347314.920034,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.108000000,-0.000038029,0.000000000
1707347314.921451,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.109000000,-0.000038029,0.000000000
1707347314.922232,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.110000000,-0.000038029,0.000000000
1707347314.922813,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.111000000,-0.000038029,0.000000000
1707347314.923430,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.112000000,-0.000038029,0.000000000
1707347314.924634,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.113000000,-0.000038029,0.000000000
1707347314.925758,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.114000000,-0.000038029,0.000000000
1707347314.926927,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.115000000,-0.000038029,0.000000000
1707347314.927502,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.116000000,-0.000038029,0.000000000
1707347314.928609,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.117000000,-0.000038029,0.000000000
1707347314.929899,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.118000000,-0.000038029,0.000000000
1707347314.931396,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.119000000,-0.000038029,0.000000000
1707347314.932373,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.120000000,-0.000038029,0.000000000
1707347314.933615,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.121000000,-0.000038029,0.000000000
1707347314.934280,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.122000000,-0.000038029,0.000000000
1707347314.935658,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.123000000,-0.000038029,0.000000000
1707347314.936809,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.124000000,-0.000038029,0.000000000
1707347314.937452,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.125000000,-0.000038029,0.000000000
1707347314.939035,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.126000000,-0.000038029,0.000000000
1707347314.940159,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.127000000,-0.000038029,0.000000000
1707347314.940629,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.128000000,-0.000038029,0.000000000
1707347314.941853,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.129000000,-0.000038029,0.000000000
1707347314.943219,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.130000000,-0.000038029,0.000000000
1707347314.944026,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.131000000,-0.000038029,0.000000000
1707347314.945767,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.132000000,-0.000038029,0.000000000
1707347314.946359,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.133000000,-0.000038029,0.000000000
1707347314.947549,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.134000000,-0.000038029,0.000000000
1707347314.949182,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.135000000,-0.000038029,0.000000000
1707347314.949690,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.136000000,-0.000038029,0.000000000
1707347314.951039,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.137000000,-0.000038029,0.000000000
1707347314.952208,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.138000000,-0.000038029,0.000000000
1707347314.952805,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.139000000,-0.000038029,0.000000000
1707347314.954116,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.140000000,-0.000038029,0.000000000
1707347314.955250,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.141000000,-0.000038029,0.000000000
1707347314.956426,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.142000000,-0.000038029,0.000000000
1707347314.957056,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.143000000,-0.000038029,0.000000000
1707347314.958165,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.144000000,-0.000038029,0.000000000
1707347314.958974,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.145000000,-0.000038029,0.000000000
1707347314.960180,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.146000000,-0.000038029,0.000000000
1707347314.960897,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.147000000,-0.000038029,0.000000000
1707347314.962312,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.148000000,-0.000038029,0.000000000
1707347314.964104,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.149000000,-0.000038029,0.000000000
1707347314.965031,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.150000000,-0.000038029,0.000000000
1707347314.965084,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.151000000,-0.000038029,0.000000000
1707347314.966329,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.152000000,-0.000038029,0.000000000
1707347314.967467,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.153000000,-0.000038029,0.000000000
1707347314.968557,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.154000000,-0.000038029,0.000000000
1707347314.969382,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.155000000,-0.000038029,0.000000000
1707347314.970659,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.156000000,-0.000038029,0.000000000
1707347314.971815,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.157000000,-0.000038029,0.000000000
1707347314.972421,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.158000000,-0.000038029,0.000000000
1707347314.974040,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.159000000,-0.000038029,0.000000000
1707347314.975689,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.160000000,-0.000038029,0.000000000
1707347314.976809,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.162000000,-0.000038029,0.000000000
1707347314.978387,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.163000000,-0.000038029,0.000000000
1707347314.979462,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.164000000,-0.000038029,0.000000000
1707347314.980003,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.165000000,-0.000038029,0.000000000
1707347314.981272,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.166000000,-0.000038029,0.000000000
1707347314.982513,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.167000000,-0.000038029,0.000000000
1707347314.983783,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.168000000,-0.000038029,0.000000000
1707347314.984348,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.169000000,-0.000038029,0.000000000
1707347314.985891,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.170000000,-0.000038029,0.000000000
1707347314.986600,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.171000000,-0.000038029,0.000000000
1707347314.987587,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.172000000,-0.000038029,0.000000000
1707347314.988925,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.173000000,-0.000038029,0.000000000
1707347314.990007,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.174000000,-0.000038029,0.000000000
1707347314.990608,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.175000000,-0.000038029,0.000000000
1707347314.991976,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.176000000,-0.000038029,0.000000000
1707347314.993205,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.177000000,-0.000038029,0.000000000
1707347314.993705,0.000135018,0.000000000,0.000661444,-0.000000000,-0.019495158,-0.000000000,0.001587149,0.000000000,0.019695528,-0.000000000,0.001071588,0.000000000,11.178000000,-0.000038029,0.000000000
