__time,/joint_states/fanuc_m20ia_35m_joint1/position,/joint_states/fanuc_m20ia_35m_joint1/velocity,/joint_states/fanuc_m20ia_35m_joint2/position,/joint_states/fanuc_m20ia_35m_joint2/velocity,/joint_states/fanuc_m20ia_35m_joint3/position,/joint_states/fanuc_m20ia_35m_joint3/velocity,/joint_states/fanuc_m20ia_35m_joint4/position,/joint_states/fanuc_m20ia_35m_joint4/velocity,/joint_states/fanuc_m20ia_35m_joint5/position,/joint_states/fanuc_m20ia_35m_joint5/velocity,/joint_states/fanuc_m20ia_35m_joint6/position,/joint_states/fanuc_m20ia_35m_joint6/velocity,/joint_states/header/stamp,/joint_states/joint_world_to_slider/position,/joint_states/joint_world_to_slider/velocity
1707309211.818483,0.000932272,0.011069504,-0.000389773,-0.158164762,-0.000161502,0.144973347,-0.001976197,-0.050659443,-0.003549949,-0.540812141,0.006887256,1.398266970,6.729000000,0.000681344,-0.046107619
1707309211.822993,0.000890327,-0.031358754,-0.000667300,-0.127480240,0.000029221,0.065081550,0.003089617,3.370035314,-0.004182881,-0.208411798,0.004584877,-1.979881674,6.731000000,0.000595812,-0.041651108
1707309211.825963,0.000699634,-0.078295976,-0.000863706,-0.042627983,-0.000353931,-0.197415339,0.009344821,1.489204564,-0.002976111,0.640205563,0.002458428,-0.124286429,6.734000000,0.000481987,-0.036210368
1707309211.828738,0.000608416,-0.091217274,-0.000906851,-0.043144498,-0.000547960,-0.194029017,0.010362875,1.018053892,-0.002280740,0.695371322,0.002787148,0.328720736,6.735000000,0.000447305,-0.034682200
1707309211.832753,0.000506051,-0.102365533,-0.000969093,-0.062242544,-0.000680591,-0.132631606,0.011003646,0.640771606,-0.001675600,0.605140161,0.003467387,0.680238673,6.736000000,0.000413913,-0.033391469
1707309211.834132,0.000279547,-0.115639319,-0.001189438,-0.126766728,-0.000637142,0.075740227,0.011358393,0.027710507,-0.001054869,0.204707937,0.005616196,1.194139722,6.738000000,0.000349381,-0.032064110
1707309211.834725,0.000163825,-0.115722424,-0.001340175,-0.150736593,-0.000479009,0.158132686,0.011052737,-0.305655962,-0.001001713,0.053155612,0.007057101,1.440905131,6.739000000,0.000317068,-0.032313301
1707309211.836258,0.000053303,-0.110521811,-0.001497194,-0.157019139,-0.000289678,0.189331150,0.010336316,-0.716420567,-0.000977395,0.024317705,0.008791631,1.734529757,6.740000000,0.000283773,-0.033294876
1707309211.838336,-0.000046742,-0.100044695,-0.001639639,-0.142445113,-0.000129941,0.159736991,0.009117163,-1.219152924,-0.000835471,0.141924582,0.010881005,2.089373916,6.741000000,0.000248770,-0.035002562
1707309211.840748,-0.000131704,-0.084961951,-0.001749775,-0.110136559,-0.000051290,0.078651011,0.007318316,-1.798847889,-0.000452192,0.383278975,0.013374958,2.493952872,6.742000000,0.000211436,-0.037334451
1707309211.843858,-0.000198207,-0.066503368,-0.001818371,-0.068595471,-0.000079776,-0.028485853,0.004902916,-2.415399413,0.000233914,0.686105799,0.016289703,2.914745607,6.743000000,0.000171330,-0.040106131
1707309211.847689,-0.000241014,-0.042807040,-0.001856272,-0.037901188,-0.000176290,-0.096514599,0.001938878,-2.964038650,0.000976318,0.742404023,0.019492255,3.202551364,6.744000000,0.000127967,-0.043362475
1707309211.847832,-0.000258534,-0.017519990,-0.001875143,-0.018871435,-0.000302885,-0.126595207,-0.001510433,-3.449310946,0.001636962,0.660643947,0.022900475,3.408219929,6.745000000,0.000081268,-0.046698729
1707309211.855085,-0.000252846,0.005687705,-0.001891359,-0.016215825,-0.000395075,-0.092189991,-0.003085172,-1.574738763,0.002053889,0.416926890,0.024176720,1.276245419,6.746000000,0.000031552,-0.049716785
1707309211.855366,-0.000224883,0.027963197,-0.001913775,-0.022415422,-0.000425374,-0.030298331,-0.002761758,0.323414449,0.002160263,0.106373710,0.023308782,-0.867937794,6.747000000,-0.000020889,-0.052440198
1707309211.858891,-0.000176187,0.048696315,-0.001945009,-0.031234112,-0.000385309,0.040064346,-0.000537765,2.223992553,0.001936369,-0.223894188,0.020304565,-3.004217798,6.748000000,-0.000075653,-0.054763933
1707309211.862007,-0.000108916,0.067270764,-0.001980680,-0.035671521,-0.000287754,0.097554934,0.003555948,4.093712929,0.001414753,-0.521615057,0.015204366,-5.100199022,6.749000000,-0.000132243,-0.056590629
1707309211.862091,-0.000024097,0.084819291,-0.002006569,-0.025888574,-0.000189473,0.098281378,0.007163877,3.607929323,0.000738977,-0.675776260,0.010354558,-4.849807425,6.750000000,-0.000190203,-0.057959621
1707309211.866879,0.000075500,0.099597281,-0.002012655,-0.006085756,-0.000120747,0.068725744,0.010241413,3.077535675,-0.000015028,-0.754005349,0.005811327,-4.543231092,6.751000000,-0.000248879,-0.058675999
1707309211.868029,0.000291490,0.109391553,-0.001913133,0.067464590,-0.000249969,-0.106460891,0.014528583,1.837495706,-0.000734077,-0.233497046,-0.001796477,-3.554775845,6.753000000,-0.000364145,-0.056992106
1707309211.873287,0.000374904,0.083413900,-0.001819097,0.094036153,-0.000418865,-0.168896663,0.014566578,0.037994837,-0.000720810,0.013266418,-0.003262436,-1.465959181,6.754000000,-0.000416970,-0.052825794
1707309211.875757,0.000427919,0.053015772,-0.001716533,0.102563904,-0.000596493,-0.177628053,0.012908390,-1.658187925,-0.000590286,0.130524084,-0.002719295,0.543141289,6.755000000,-0.000464769,-0.047798872
1707309211.877006,0.000439790,-0.007132374,-0.001557949,0.066472885,-0.000762228,-0.035721315,0.005382607,-4.269293170,-0.000519399,-0.040172498,0.003430724,3.675989531,6.757000000,-0.000543619,-0.036762960
1707309211.878020,0.000420376,-0.019413950,-0.001523059,0.034889990,-0.000684158,0.078070208,0.000856560,-4.526046914,-0.000784194,-0.264794985,0.007333954,3.903229613,6.758000000,-0.000576052,-0.032433343
1707309211.879261,0.000389865,-0.030511392,-0.001512493,0.010565811,-0.000515429,0.168729445,-0.003961963,-4.818522673,-0.001216182,-0.431987848,0.011493782,4.159828247,6.759000000,-0.000604228,-0.028175873
1707309211.880925,0.000348573,-0.041291849,-0.001513783,-0.001289350,-0.000280882,0.234546332,-0.006854699,-2.892735591,-0.001757803,-0.541621175,0.013692978,2.199196247,6.760000000,-0.000628225,-0.023996479
1707309211.882038,0.000299468,-0.049105479,-0.001503720,0.010062275,-0.000052004,0.228878703,-0.007945473,-1.090774694,-0.002234328,-0.476524946,0.014031933,0.338955018,6.761000000,-0.000648392,-0.020167622
1707309211.882076,0.000245543,-0.053924750,-0.001459750,0.043969876,0.000101543,0.153546645,-0.007363501,0.581972191,-0.002475849,-0.241520526,0.012616219,-1.415714493,6.762000000,-0.000665122,-0.016729459
1707309211.883324,0.000189587,-0.055955351,-0.001367251,0.092499057,0.000133823,0.032279931,-0.005191846,2.171655585,-0.002371123,0.104725699,0.009508443,-3.107775853,6.763000000,-0.000678793,-0.013671252
1707309211.885376,0.000133728,-0.055859482,-0.001224272,0.142978863,0.000036763,-0.097060100,-0.001454335,3.737510624,-0.001900856,0.470266818,0.004721567,-4.786876550,6.764000000,-0.000689714,-0.010920693
1707309211.886386,0.000079272,-0.054455528,-0.001042307,0.181965903,-0.000157521,-0.194283685,0.003887751,5.342085674,-0.001143605,0.757251704,-0.001783421,-6.504987060,6.765000000,-0.000698096,-0.008381712
1707309211.888940,0.000005013,-0.074259341,-0.000836246,0.206060791,-0.000425379,-0.267858123,0.007378252,3.490500801,-0.000107792,1.035812197,-0.006184359,-4.400938530,6.766000000,-0.000702326,-0.004230130
1707309211.889477,-0.000088292,-0.093305321,-0.000635342,0.200903858,-0.000681217,-0.255837642,0.009159928,1.781676080,0.000995472,1.103264280,-0.008624678,-2.440319439,6.767000000,-0.000702566,-0.000240527
1707309211.890774,-0.000194835,-0.106542837,-0.000479138,0.156203827,-0.000801992,-0.120775346,0.009436631,0.276703743,0.001668137,0.672665580,-0.009385989,-0.761310779,6.768000000,-0.000699475,0.003091055
1707309211.891810,-0.000311714,-0.116878907,-0.000381587,0.097550886,-0.000747909,0.054083280,0.008285905,-1.150726841,0.001809571,0.141433840,-0.008564396,0.821593487,6.769000000,-0.000693564,0.005911376
1707309211.892489,-0.000434175,-0.122460750,-0.000338593,0.042994148,-0.000533666,0.214242398,0.005690891,-2.595013043,0.001454048,-0.355523601,-0.006171041,2.393354558,6.770000000,-0.000685605,0.007958711
1707309211.894701,-0.000555815,-0.121640273,-0.000329541,0.009052380,-0.000223777,0.309889327,0.001556818,-4.134073770,0.000758340,-0.695707820,-0.002148872,4.022169671,6.771000000,-0.000676596,0.009008957
1707309211.895833,-0.000669483,-0.113668098,-0.000323906,0.005634605,0.000087450,0.311227110,-0.004257216,-5.814033526,-0.000047628,-0.805967513,0.003600017,5.748888248,6.772000000,-0.000667638,0.008958049
1707309211.895992,-0.000750988,-0.081505189,-0.000286116,0.037789954,0.000302819,0.215368369,-0.008418812,-4.161595895,-0.000582857,-0.535229675,0.007413960,3.813943634,6.773000000,-0.000661149,0.006488757
1707309211.897695,-0.000795976,-0.044988027,-0.000195297,0.090819373,0.000357327,0.054508736,-0.011041177,-2.622365640,-0.000690815,-0.107957330,0.009370876,1.956915573,6.774000000,-0.000657809,0.003340464
1707309211.898984,-0.000802621,-0.006644298,-0.000047282,0.148015238,0.000236225,-0.121102589,-0.012158489,-1.117311589,-0.000337161,0.353653746,0.009489527,0.118651358,6.775000000,-0.000657907,-0.000097809
1707309211.899495,-0.000771827,0.030793202,0.000143997,0.191278283,-0.000020931,-0.257155923,-0.011728649,0.429840138,0.000381769,0.718929686,0.007737254,-1.752272813,6.776000000,-0.000661325,-0.003418814
1707309211.900745,-0.000701708,0.070119564,0.000338972,0.194975409,-0.000291149,-0.270217529,-0.009567033,2.161615919,0.000973743,0.591974627,0.003888097,-3.849157474,6.777000000,-0.000668025,-0.006699138
1707309211.901422,-0.000596948,0.104759880,0.000508316,0.169343606,-0.000488404,-0.197255248,-0.005551864,4.015168756,0.001230618,0.256874986,-0.002142372,-6.030469429,6.778000000,-0.000677286,-0.009261185
1707309211.903351,-0.000487530,0.109417547,0.000632880,0.124563873,-0.000561460,-0.073055967,-0.000839568,4.712296401,0.001075803,-0.154815248,-0.008785610,-6.643237121,6.779000000,-0.000686289,-0.009003668
1707309211.904594,-0.000382811,0.104719165,0.000704266,0.071386571,-0.000487693,0.073767262,0.004385374,5.224941562,0.000465051,-0.610752531,-0.015765610,-6.980000000,6.780000000,-0.000693886,-0.007596371
1707309211.905211,-0.000280410,0.102401196,0.000732441,0.028174734,-0.000312286,0.175407063,0.008007401,3.622026954,-0.000493145,-0.958195617,-0.021040205,-5.274595089,6.781000000,-0.000699926,-0.006040559
1707309211.908303,-0.000187106,0.093304226,0.000745894,0.013452863,-0.000129005,0.183280939,0.009884476,1.877075124,-0.001371021,-0.877875560,-0.024389458,-3.349253326,6.782000000,-0.000703575,-0.003648695
1707309211.921375,-0.000104300,0.082805446,0.000762510,0.016616181,0.000006929,0.135933484,0.009939603,0.055127395,-0.002029582,-0.658560955,-0.025731593,-1.342135391,6.783000000,-0.000704487,-0.000911483
1707309211.924987,-0.000033393,0.070907034,0.000795438,0.032927526,0.000054881,0.047952273,0.008128035,-1.811568178,-0.002366439,-0.336857380,-0.025017513,0.714080326,6.784000000,-0.000702349,0.002137425
1707309211.936288,0.000023548,0.056941423,0.000848864,0.053426046,0.000001439,-0.053442438,0.004439418,-3.688617338,-0.002346931,0.019507923,-0.022227728,2.789784910,6.785000000,-0.000696805,0.005544529
1707309211.936355,0.000046522,-0.029929597,0.001035600,0.011496064,-0.000451896,-0.047508255,-0.014173606,-3.716484055,-0.000607588,0.433304665,-0.004830370,3.807600068,6.789000000,-0.000632586,0.022868627
1707309211.946630,-0.000006755,-0.053276922,0.001010139,-0.025460544,-0.000414878,0.037018099,-0.017207178,-3.033571755,-0.000275437,0.332151229,-0.001436709,3.393661000,6.790000000,-0.000605373,0.027212488
1707309211.951252,-0.000147579,-0.066764690,0.000869514,-0.082230296,-0.000146039,0.159208669,-0.020105415,-0.525676360,0.000175424,0.192294474,0.002548021,0.996745142,6.792000000,-0.000541944,0.032348950
1707309211.954912,-0.000200292,-0.052713221,0.000773782,-0.095732917,0.000035643,0.181682261,-0.018843564,1.261850852,0.000255923,0.080498233,0.001548414,-0.999607895,6.793000000,-0.000509254,0.032690021
1707309211.959029,-0.000234076,-0.033783932,0.000680594,-0.093187346,0.000193884,0.158240989,-0.015875055,2.968508655,0.000280965,0.025042880,-0.001411609,-2.960022697,6.794000000,-0.000476963,0.032291406
1707309211.960109,-0.000270192,-0.036115540,0.000608436,-0.072158252,0.000270320,0.076435969,-0.012525063,3.349992232,0.000421845,0.140879804,-0.004657343,-3.245733652,6.795000000,-0.000443667,0.033295966
1707309211.960591,-0.000306161,-0.035968933,0.000565089,-0.043346654,0.000242821,-0.027499021,-0.008829145,3.695918176,0.000719355,0.297510011,-0.008170814,-3.513471094,6.796000000,-0.000409825,0.033841086
1707309211.965485,-0.000340614,-0.034452833,0.000548432,-0.016657694,0.000118786,-0.124035738,-0.004776773,4.052371807,0.001154490,0.435134504,-0.011966235,-3.795421443,6.797000000,-0.000375775,0.034050475
1707309211.967066,-0.000373034,-0.032419924,0.000546428,-0.002003080,-0.000064432,-0.183217876,-0.000310655,4.466117955,0.001635026,0.480535781,-0.016096032,-4.129796704,6.798000000,-0.000341744,0.034030643
1707309211.970579,-0.000403551,-0.030517554,0.000541002,-0.005426740,-0.000251145,-0.186712637,0.004654883,4.965537608,0.002023697,0.388671476,-0.020636251,-4.540218615,6.799000000,-0.000307882,0.033862512
1707309211.979582,-0.000430667,-0.027116005,0.000517902,-0.023099718,-0.000411121,-0.159976032,0.007909006,3.254122908,0.002247866,0.224169252,-0.023389560,-2.753309349,6.800000000,-0.000274445,0.033437271
1707309211.982078,-0.000454488,-0.023821223,0.000461652,-0.056250202,-0.000496107,-0.084985532,0.009538001,1.628995968,0.002187574,-0.060291827,-0.024438910,-1.049350000,6.801000000,-0.000241557,0.032887652
1707309211.984349,-0.000474496,-0.020007690,0.000364642,-0.097009779,-0.000481385,0.014721533,0.009596020,0.058018389,0.001780307,-0.407267469,-0.023841067,0.597843070,6.802000000,-0.000209415,0.032142339
1707309211.987813,-0.000489471,-0.014975156,0.000229619,-0.135023032,-0.000373336,0.108049017,0.008086941,-1.509079148,0.001040588,-0.739718820,-0.021606162,2.234905284,6.803000000,-0.000178299,0.031115246
1707309211.992905,-0.000497476,-0.008005306,0.000069055,-0.160563608,-0.000207571,0.165764880,0.004965297,-3.121643579,0.000055239,-0.985349299,-0.017699273,3.906888299,6.804000000,-0.000148574,0.029725342
1707309211.995913,-0.000500315,-0.002838097,-0.000088690,-0.157745584,-0.000072752,0.134818837,0.000099970,-4.865326832,-0.000793146,-0.848384879,-0.011939578,5.759695688,6.805000000,-0.000120292,0.028281949
1707309211.996486,-0.000497979,0.002335831,-0.000227777,-0.139087206,-0.000010632,0.062119983,-0.005843647,-5.943616938,-0.001375254,-0.582107978,-0.004985532,6.954045514,6.806000000,-0.000093621,0.026670894
1707309211.997592,-0.000491454,0.006525193,-0.000343066,-0.115288785,-0.000024562,-0.013929470,-0.011326014,-5.482367009,-0.001687137,-0.311882774,0.001629419,6.614951017,6.807000000,-0.000068597,0.025023901
1707309211.999891,-0.000457126,0.034327455,-0.000436987,-0.093921033,-0.000100508,-0.075946461,-0.015100121,-3.774107421,-0.001811200,-0.124063602,0.006281953,4.652534176,6.808000000,-0.000047155,0.021442334
1707309212.000545,-0.000396730,0.060395699,-0.000515817,-0.078829620,-0.000217094,-0.116586143,-0.017140509,-2.040387733,-0.001800109,0.011091119,0.008957985,2.676031822,6.809000000,-0.000029093,0.018061783
1707309212.001173,-0.000313243,0.083487790,-0.000590038,-0.074221114,-0.000340358,-0.123264050,-0.017402214,-0.261705109,-0.001735924,0.064185431,0.009633999,0.676014168,6.810000000,-0.000014010,0.015082866
1707309212.003342,-0.000210658,0.102584140,-0.000670838,-0.080800548,-0.000434313,-0.093955026,-0.015846045,1.556169118,-0.001704688,0.031235591,0.008299976,-1.334022672,6.811000000,-0.000001344,0.012666120
1707309212.003758,-0.000093481,0.117177327,-0.000766417,-0.095578966,-0.000471987,-0.037673486,-0.012438389,3.407656158,-0.001769808,-0.065120133,0.004951958,-3.348018663,6.812000000,0.000009561,0.010905619
1707309212.005020,0.000033507,0.126988214,-0.000879196,-0.112778353,-0.000443842,0.028145305,-0.007172973,5.265415279,-0.001952196,-0.182388044,-0.000388467,-5.340424924,6.813000000,0.000019414,0.009852607
1707309212.006927,0.000150281,0.116773534,-0.001002901,-0.123705132,-0.000370462,0.073379234,-0.001062973,6.110000000,-0.002169022,-0.216825807,-0.006443229,-6.054761563,6.814000000,0.000030142,0.010728255
1707309212.008239,0.000244819,0.094538339,-0.001127071,-0.124169753,-0.000284944,0.085518742,0.005047027,6.110000001,-0.002319666,-0.150644271,-0.012217447,-5.774217866,6.815000000,0.000042992,0.012849474
1707309212.010302,0.000316354,0.071535198,-0.001238505,-0.111434413,-0.000235692,0.049251226,0.009365767,4.318740116,-0.002281078,0.038587986,-0.015920576,-3.703129464,6.816000000,0.000058234,0.015242340
1707309212.014726,0.000363265,0.046911011,-0.001330927,-0.092421720,-0.000239574,-0.003881140,0.011879934,2.514166747,-0.002010823,0.270255812,-0.017530244,-1.609667846,6.817000000,0.000076151,0.017917356
1707309212.017060,0.000384328,0.021062625,-0.001403532,-0.072605578,-0.000297027,-0.057453782,0.012606771,0.726837785,-0.001507883,0.502939962,-0.017057702,0.472541898,6.818000000,0.000096927,0.020775598
1707309212.019792,0.000378595,-0.005732344,-0.001461067,-0.057534962,-0.000391868,-0.094840225,0.011587707,-1.019063959,-0.000812967,0.694915221,-0.014539396,2.518305854,6.819000000,0.000120645,0.023717499
1707309212.021581,0.000345553,-0.033042840,-0.001512158,-0.051090610,-0.000496333,-0.104465442,0.008878086,-2.709621780,0.000003823,0.816790758,-0.010028770,4.510626337,6.820000000,0.000147280,0.026634998
1707309212.027792,0.000285521,-0.060031303,-0.001566455,-0.054297227,-0.000579668,-0.083334937,0.004537334,-4.340751875,0.000864158,0.860334744,-0.003588445,6.440324907,6.821000000,0.000176648,0.029368312
1707309212.029683,0.000222196,-0.063324937,-0.001644953,-0.078498019,-0.000567449,0.012219159,-0.000400609,-4.937942699,0.001355121,0.490963432,0.003391555,6.980000001,6.822000000,0.000206578,0.029930506
1707309212.031198,0.000111824,-0.051224972,-0.001867506,-0.117356887,-0.000226222,0.209218689,-0.004291581,-0.973837773,0.001107197,-0.294183427,0.010902542,2.700564521,6.824000000,0.000264731,0.028579824
1707309212.032381,0.000072098,-0.039725346,-0.001974716,-0.107210004,-0.000006023,0.220198847,-0.003439671,0.851910144,0.000634120,-0.473077252,0.011587814,0.685271137,6.825000000,0.000291698,0.026966795
1707309212.036422,0.000046719,-0.025379215,-0.002048519,-0.073802746,0.000155834,0.161857488,-0.000885238,2.554432637,0.000151379,-0.482741025,0.010360832,-1.226981063,6.826000000,0.000316528,0.024829382
1707309212.036502,0.000035246,-0.011472886,-0.002065926,-0.017407630,0.000187359,0.031524826,0.003247798,4.133035979,-0.000066012,-0.217390635,0.007366675,-2.994157030,6.827000000,0.000339034,0.022506727
1707309212.037636,0.000057267,0.019306170,-0.001916831,0.097102521,-0.000231298,-0.263748236,0.009311594,2.707339687,0.000671156,0.454928897,0.003021835,-1.953892753,6.829000000,0.000376448,0.017371924
1707309212.039400,0.000091989,0.034722386,-0.001805387,0.111443851,-0.000509655,-0.278356501,0.011520578,2.208984016,0.001012264,0.341108561,0.001352093,-1.669742395,6.830000000,0.000391343,0.014894515
1707309212.039992,0.000138851,0.046861494,-0.001708638,0.096748598,-0.000715586,-0.205931540,0.013368857,1.848279656,0.001026349,0.014084358,-0.000150507,-1.502599552,6.831000000,0.000404188,0.012844992
1707309212.041254,0.000181359,0.042508835,-0.001646746,0.061892403,-0.000791561,-0.075974344,0.014271592,0.902735252,0.000597608,-0.428740710,-0.000675526,-0.525019601,6.832000000,0.000416489,0.012301490
1707309212.043371,0.000212836,0.031476267,-0.001627506,0.019240525,-0.000715762,0.075798368,0.014034039,-0.237553706,-0.000317935,-0.915543020,0.000055309,0.730834712,6.833000000,0.000428904,0.012414179
1707309212.045337,0.000235208,0.022371904,-0.001632827,-0.005321382,-0.000548628,0.167134059,0.012902247,-1.131792063,-0.001389605,-1.071669946,0.001765132,1.709823541,6.834000000,0.000441305,0.012401149
1707309212.047579,0.000260430,0.025222681,-0.001647411,-0.014583963,-0.000334965,0.213663240,0.011392425,-1.509821903,-0.002527016,-1.137410369,0.003755486,1.990353831,6.835000000,0.000452697,0.011392644
1707309212.050871,0.000289283,0.028852319,-0.001649950,-0.002539202,-0.000139956,0.195008988,0.009404417,-1.988008255,-0.003568803,-1.041787200,0.006120566,2.365080548,6.836000000,0.000462979,0.010281353
1707309212.057380,0.000322215,0.032931962,-0.001621164,0.028786193,-0.000022774,0.117182141,0.006847901,-2.556515326,-0.004368582,-0.799778935,0.008946100,2.825533507,6.837000000,0.000472096,0.009117166
1707309212.067606,0.000397815,0.038949884,-0.001436573,0.113277690,-0.000126276,-0.107951792,-0.000123664,-3.794511608,-0.004982183,-0.142435760,0.016136118,3.852357480,6.839000000,0.000487220,0.007111755
1707309212.070685,0.000434980,0.037164927,-0.001296533,0.140039617,-0.000292291,-0.166014778,-0.002814881,-2.691217543,-0.004931704,0.050479473,0.018802189,2.666070762,6.840000000,0.000493910,0.006690129
1707309212.071834,0.000467174,0.032194449,-0.001149156,0.147377094,-0.000455898,-0.163607367,-0.003693043,-0.878161525,-0.004836338,0.095365398,0.019591031,0.788842311,6.841000000,0.000500601,0.006690440
1707309212.075478,0.000492020,0.024845690,-0.001012559,0.136596844,-0.000564676,-0.108777858,-0.002696656,0.996386526,-0.004822732,0.013606261,0.018459015,-1.132016716,6.842000000,0.000507624,0.007023439
1707309212.078163,0.000507761,0.015741642,-0.000899287,0.113272668,-0.000583062,-0.018386469,0.000217724,2.914380182,-0.004976276,-0.153544159,0.015375086,-3.083928718,6.843000000,0.000515217,0.007592407
1707309212.078313,0.000515559,0.007797180,-0.000808943,0.090343659,-0.000527042,0.056020314,0.002994822,2.777097582,-0.005252700,-0.276423861,0.012389505,-2.985580791,6.844000000,0.000523305,0.008088369
1707309212.080480,0.000515755,0.000196630,-0.000736776,0.072166779,-0.000414595,0.112447133,0.005367123,2.372301705,-0.005606757,-0.354056885,0.009766152,-2.623353579,6.845000000,0.000531844,0.008538802
1707309212.082308,0.000509273,-0.006482155,-0.000672648,0.064128545,-0.000278403,0.136192464,0.007284147,1.917023723,-0.005957801,-0.351043514,0.007548196,-2.217955659,6.846000000,0.000540690,0.008846430
1707309212.084872,0.000497427,-0.011846121,-0.000603959,0.068688730,-0.000158522,0.119880280,0.008684122,1.399975191,-0.006207147,-0.249346201,0.005788256,-1.759939915,6.847000000,0.000549645,0.008954980
1707309212.086831,0.000481645,-0.015781898,-0.000519779,0.084180115,-0.000089980,0.068542265,0.009513398,0.829275407,-0.006268561,-0.061414403,0.004530811,-1.257445005,6.848000000,0.000558489,0.008843506
1707309212.089452,0.000463120,-0.018524891,-0.000414517,0.105261933,-0.000091723,-0.001742725,0.009743641,0.230242781,-0.006095691,0.172869631,0.003796791,-0.734019651,6.849000000,0.000567026,0.008537735
1707309212.091424,0.000442570,-0.020550385,-0.000289762,0.124754784,-0.000161101,-0.069378234,0.009383922,-0.359718717,-0.005694927,0.400764727,0.003572781,-0.224010852,6.850000000,0.000575121,0.008094306
1707309212.095834,0.000420324,-0.022246003,-0.000154058,0.135703990,-0.000274541,-0.113440057,0.008477258,-0.906663675,-0.005124246,0.570680573,0.003812847,0.240066426,6.851000000,0.000582686,0.007564925
1707309212.101705,0.000396308,-0.024015896,-0.000020438,0.133619853,-0.000394934,-0.120393093,0.007082489,-1.394768821,-0.004474723,0.649523086,0.004458847,0.646000079,6.852000000,0.000589681,0.006994800
1707309212.103167,0.000343016,-0.027436768,0.000189208,0.091796912,-0.000510003,-0.026892888,0.003059758,-2.201642338,-0.003299134,0.543410730,0.006739981,1.289952021,6.854000000,0.000601747,0.005684528
1707309212.105812,0.000314793,-0.028223422,0.000251119,0.061910932,-0.000465807,0.044195528,0.000493126,-2.566632244,-0.002868673,0.430460838,0.008309099,1.569118583,6.855000000,0.000606580,0.004833075
1707309212.108637,0.000287135,-0.027658214,0.000286697,0.035577529,-0.000362788,0.103019573,-0.002457344,-2.950469361,-0.002521239,0.347433728,0.010168067,1.858968218,6.856000000,0.000610338,0.003757405
1707309212.112181,0.000259570,-0.027564438,0.000301562,0.014865383,-0.000205269,0.157518619,-0.003546371,-1.089026861,-0.002250230,0.271009097,0.010075940,-0.092127842,6.857000000,0.000612933,0.002595731
1707309212.117448,0.000234324,-0.025245953,0.000311132,0.009569361,-0.000041082,0.164186620,-0.002864354,0.682016687,-0.001938360,0.311870112,0.008109500,-1.966439295,6.858000000,0.000614044,0.001111112
1707309212.117930,0.000213474,-0.020849884,0.000331546,0.020414032,0.000079836,0.120918872,-0.000500767,2.363586898,-0.001463256,0.475104031,0.004344688,-3.764811992,6.859000000,0.000613374,-0.000670650
1707309212.119512,0.000198656,-0.014818529,0.000374519,0.042973520,0.000120894,0.041057774,0.003476276,3.977042997,-0.000734959,0.728297495,-0.001159367,-5.504055266,6.860000000,0.000610682,-0.002692044
1707309212.120633,0.000170493,-0.028162524,0.000450085,0.075565495,0.000032349,-0.088545508,0.005578547,2.102271270,0.000415114,1.150072452,-0.004582532,-3.423165580,6.861000000,0.000607449,-0.003233213
1707309212.121220,0.000132413,-0.038080128,0.000537031,0.086946585,-0.000116916,-0.149264668,0.005846964,0.268416988,0.001627115,1.212001501,-0.006015137,-1.432604442,6.862000000,0.000603356,-0.004092259
1707309212.123750,0.000084533,-0.047879753,0.000619404,0.082372959,-0.000279508,-0.162592187,0.004374335,-1.472629309,0.002783057,1.155941506,-0.005553957,0.461180250,6.863000000,0.000598358,-0.004998111
1707309212.123853,0.000027066,-0.057467201,0.000680025,0.060620534,-0.000404161,-0.124652508,0.001250434,-3.123900681,0.003755320,0.972263252,-0.003291148,2.262809134,6.864000000,0.000592373,-0.005984688
1707309212.126251,-0.000039074,-0.066139858,0.000705770,0.025744939,-0.000451608,-0.047447512,-0.003454094,-4.704528260,0.004445751,0.690430468,0.000697684,3.988831507,6.865000000,0.000585219,-0.007154035
1707309212.130501,-0.000094538,-0.055464808,0.000685576,-0.020193955,-0.000371254,0.080354187,-0.006457556,-3.003461642,0.004692006,0.246255256,0.002858220,2.160536418,6.866000000,0.000575173,-0.010046726
1707309212.133326,-0.000130754,-0.036215690,0.000627140,-0.058435644,-0.000185529,0.185725301,-0.007525873,-1.068317719,0.004538663,-0.153342464,0.002858220,-0.000000000,6.867000000,0.000561384,-0.013789190
1707309212.134727,-0.000145043,-0.014288836,0.000549661,-0.077479116,0.000047524,0.233052967,-0.006765360,0.760513438,0.004127411,-0.411252688,0.000785237,-2.072983151,6.868000000,0.000543510,-0.017873854
1707309212.136245,-0.000140392,0.004651004,0.000477772,-0.071889351,0.000252748,0.205223866,-0.004547192,2.218168006,0.003650859,-0.476551345,-0.002934695,-3.719931954,6.869000000,0.000521732,-0.021777407
1707309212.137335,-0.000135248,0.005144035,0.000434842,-0.042930006,0.000356370,0.103621694,-0.001973348,2.573843617,0.003325957,-0.324902200,-0.006915327,-3.980632468,6.870000000,0.000497539,-0.024193581
1707309212.139395,-0.000129086,0.006162173,0.000431664,-0.003177559,0.000326074,-0.030295696,0.000904142,2.877490267,0.003232228,-0.093729103,-0.011111046,-4.195718394,6.871000000,0.000470947,-0.026591652
